Matricula;Periodo de Ingresso;Forma de Ingresso;Curriculo;Curriculo Entrada;Estado Civil;Sexo;Idade Aproximada no Ingresso;Cor;Cota;Status;Tipo de Evasao;Periodo de Evasao;Ingressantes
122210568;2022.2;SISU;2023;2017;Solteiro;MASCULINO;19;Branca;L1;ATIVO;REGULAR;-;1
122210585;2022.2;SISU;2023;2017;Solteiro;FEMININO;18;Branca;L5;ATIVO;REGULAR;-;1
122210596;2022.2;SISU;2023;2017;Solteiro;MASCULINO;19;Branca;L5;ATIVO;REGULAR;-;1
122210600;2022.2;SISU;2023;2017;Solteiro;MASCULINO;20;Branca;L5;ATIVO;REGULAR;-;1
122210601;2022.2;SISU;2023;2017;Solteiro;MASCULINO;18;Branca;L5;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2024.1;1
122210630;2022.2;SISU;2023;2017;Solteiro;MASCULINO;18;Branca;-;ATIVO;REGULAR;-;1
122210633;2022.2;SISU;2017;2017;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2023.1;1
122210637;2022.2;SISU;2023;2017;Solteiro;FEMININO;18;Branca;-;ATIVO;REGULAR;-;1
122210731;2022.2;SISU;2023;2017;Solteiro;MASCULINO;18;Branca;L1;ATIVO;REGULAR;-;1
122210756;2022.2;SISU;2023;2017;Solteiro;MASCULINO;23;Branca;L5;ATIVO;REGULAR;-;1
122210775;2022.2;SISU;2023;2017;Solteiro;MASCULINO;25;Amarela;-;ATIVO;REGULAR;-;1
122210820;2022.2;SISU;2017;2017;Solteiro;FEMININO;23;Parda;L6;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2023.1;1
122210821;2022.2;SISU;2023;2017;Solteiro;MASCULINO;18;Preta;L6;ATIVO;REGULAR;-;1
122210824;2022.2;SISU;2023;2017;Solteiro;MASCULINO;19;Parda;L6;ATIVO;REGULAR;-;1
122210837;2022.2;SISU;2017;2017;Solteiro;MASCULINO;19;Preta;L2;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2022.2;1
122210838;2022.2;SISU;2023;2017;Solteiro;FEMININO;21;Parda;L2;ATIVO;REGULAR;-;1
122210847;2022.2;SISU;2023;2017;Solteiro;FEMININO;18;Branca;L5;ATIVO;REGULAR;-;1
122210853;2022.2;SISU;2023;2017;Solteiro;FEMININO;17;Branca;-;ATIVO;REGULAR;-;1
122210854;2022.2;SISU;2023;2017;Solteiro;MASCULINO;20;Branca;-;ATIVO;REGULAR;-;1
122210879;2022.2;SISU;2023;2017;Solteiro;FEMININO;19;Parda;L6;ATIVO;REGULAR;-;1
122210882;2022.2;SISU;2017;2017;Solteiro;MASCULINO;19;Parda;L2;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2023.1;1
122210927;2022.2;SISU;2023;2017;Solteiro;MASCULINO;26;Parda;-;ATIVO;REGULAR;-;1
122210928;2022.2;SISU;2023;2017;Solteiro;MASCULINO;18;Branca;-;ATIVO;REGULAR;-;1
122210936;2022.2;SISU;2023;2017;Solteiro;MASCULINO;18;Branca;-;ATIVO;REGULAR;-;1
122210981;2022.2;SISU;2023;2017;Solteiro;FEMININO;19;Parda;L2;ATIVO;REGULAR;-;1
122210987;2022.2;SISU;2023;2017;Solteiro;MASCULINO;18;Parda;L2;INATIVO;CANCELAMENTO POR ABANDONO;2024.2;1
122210993;2022.2;SISU;2023;2017;Solteiro;MASCULINO;19;Parda;L2;ATIVO;REGULAR;-;1
122210994;2022.2;SISU;2017;2017;Solteiro;MASCULINO;19;Parda;L2;INATIVO;CANCELAMENTO POR ABANDONO;2023.1;1
122211030;2022.2;SISU;2017;2017;Solteiro;FEMININO;18;Branca;L5;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2022.2;1
